symbol,driver,pnl,never_traded,above_bar_high,at_lock
ATOMUSDT,F_213_breakers,0.09384400000000129,True,True,True
ATOMUSDT,F_213_breakers,0.2645851961071576,False,False,False
ATOMUSDT,F_213_breakers,0.24663884163861377,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000265,False,False,True
ATOMUSDT,F_213_breakers,0.2815113919831534,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000037,True,True,True
ATOMUSDT,F_213_breakers,0.42124056885557526,False,False,False
ATOMUSDT,F_213_breakers,-0.7226854598040323,False,False,False
ATOMUSDT,F_213_breakers,0.16002614609849805,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000005,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000014,True,True,True
ATOMUSDT,F_213_breakers,0.30266381184541097,False,False,False
ATOMUSDT,F_213_breakers,-0.864281845071782,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000193,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000136,False,True,True
ATOMUSDT,F_213_breakers,-0.9378581501334184,False,False,False
ATOMUSDT,F_213_breakers,0.0938440000000015,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000108,False,False,True
ATOMUSDT,F_213_breakers,0.11916396274586706,False,True,False
ATOMUSDT,F_213_breakers,0.31231302911886244,False,False,False
ATOMUSDT,F_213_breakers,0.18052497957967947,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000191,False,True,True
ATOMUSDT,F_213_breakers,0.09384400000000084,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000014,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000082,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000118,True,True,True
ATOMUSDT,F_213_breakers,-1.0242558965158288,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000002,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999983,True,True,True
ATOMUSDT,F_213_breakers,-1.110674307276169,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000141,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000068,False,True,True
ATOMUSDT,F_213_breakers,0.24312304782016045,False,False,False
ATOMUSDT,F_213_breakers,0.373032663699542,False,True,False
ATOMUSDT,F_213_breakers,0.7948946976704151,False,False,False
ATOMUSDT,F_213_breakers,0.4972835791393262,False,False,False
ATOMUSDT,F_213_breakers,0.3272933766029802,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999885,False,False,True
ATOMUSDT,F_213_breakers,0.5267423833503302,False,True,False
ATOMUSDT,F_213_breakers,0.26025728017841976,False,False,False
ATOMUSDT,F_213_breakers,0.45464383641670175,False,False,False
ATOMUSDT,F_213_breakers,-1.1754493488907127,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000166,False,True,True
ATOMUSDT,F_213_breakers,0.09384400000000122,False,True,True
ATOMUSDT,F_213_breakers,0.09384400000000066,False,False,True
ATOMUSDT,F_213_breakers,0.3561025148140593,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999964,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999879,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000258,False,False,True
ATOMUSDT,F_213_breakers,0.10000600504140929,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000025,False,False,True
ATOMUSDT,F_213_breakers,0.31010984794984897,False,True,False
ATOMUSDT,F_213_breakers,0.2590023522826491,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000113,False,False,True
ATOMUSDT,F_213_breakers,0.3548606363176879,False,False,False
ATOMUSDT,F_213_breakers,0.6491788353189604,False,False,False
ATOMUSDT,F_213_breakers,0.3906758098075547,False,False,False
ATOMUSDT,F_213_breakers,0.47803951032905273,False,False,False
ATOMUSDT,F_213_breakers,0.17475401436212604,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000184,False,False,True
ATOMUSDT,F_213_breakers,-1.1897233139361911,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000138,False,False,True
ATOMUSDT,F_213_breakers,0.09701364364605745,False,True,False
ATOMUSDT,F_213_breakers,0.1875379101867811,False,False,False
ATOMUSDT,F_213_breakers,0.12884443529215087,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000187,True,True,True
ATOMUSDT,F_213_breakers,-1.07723010584564,False,False,False
ATOMUSDT,F_213_breakers,0.3214975367232886,False,True,False
