NOVA_AT_TRAIL,NOVA_AT_STOP,NOVA_AT_PB,NOVA_AT_TRIG,NOVA_AT_V3A,NOVA_AT_V3B,NOVA_AT_V3C,net,trades,win_pct
6.0,0.8,864,6,0,1,1,191.21262117713084,29,20.689655172413794
6.0,0.8,864,6,1,0,0,0.0,0,0.0
6.0,0.8,864,6,1,0,1,0.0,0,0.0
6.0,0.8,864,6,1,1,0,0.0,0,0.0
6.0,0.8,864,6,1,1,1,0.0,0,0.0
6.0,0.8,864,12,0,0,0,222.71805571344711,29,20.689655172413794
6.0,0.8,864,12,0,0,1,192.16946067420642,29,20.689655172413794
6.0,0.8,864,12,0,1,0,222.71805571344711,29,20.689655172413794
6.0,0.8,864,12,0,1,1,192.16946067420642,29,20.689655172413794
6.0,0.8,864,12,1,0,0,0.0,0,0.0
6.0,0.8,864,12,1,0,1,0.0,0,0.0
6.0,0.8,864,12,1,1,0,0.0,0,0.0
6.0,0.8,864,12,1,1,1,0.0,0,0.0
6.0,0.8,864,24,0,0,0,216.94469164533274,29,20.689655172413794
6.0,0.8,864,24,0,0,1,187.33153417042004,29,20.689655172413794
6.0,0.8,864,24,0,1,0,216.94469164533274,29,20.689655172413794
6.0,0.8,864,24,0,1,1,187.33153417042004,29,20.689655172413794
6.0,0.8,864,24,1,0,0,0.0,0,0.0
6.0,0.8,864,24,1,0,1,0.0,0,0.0
6.0,0.8,864,24,1,1,0,0.0,0,0.0
6.0,0.8,864,24,1,1,1,0.0,0,0.0
6.0,0.8,1440,6,0,0,0,420.80911389942406,22,27.272727272727273
6.0,0.8,1440,6,0,0,1,302.6312503737092,24,25.0
6.0,0.8,1440,6,0,1,0,420.80911389942406,22,27.272727272727273
6.0,0.8,1440,6,0,1,1,302.6312503737092,24,25.0
6.0,0.8,1440,6,1,0,0,0.0,0,0.0
6.0,0.8,1440,6,1,0,1,0.0,0,0.0
6.0,0.8,1440,6,1,1,0,0.0,0,0.0
6.0,0.8,1440,6,1,1,1,0.0,0,0.0
6.0,0.8,1440,12,0,0,0,423.2542375074207,22,27.272727272727273
6.0,0.8,1440,12,0,0,1,305.4133258751018,24,25.0
6.0,0.8,1440,12,0,1,0,423.2542375074207,22,27.272727272727273
6.0,0.8,1440,12,0,1,1,305.4133258751018,24,25.0
6.0,0.8,1440,12,1,0,0,0.0,0,0.0
6.0,0.8,1440,12,1,0,1,0.0,0,0.0
6.0,0.8,1440,12,1,1,0,0.0,0,0.0
6.0,0.8,1440,12,1,1,1,0.0,0,0.0
6.0,0.8,1440,24,0,0,0,423.9017945144096,22,27.272727272727273
6.0,0.8,1440,24,0,0,1,305.63166130722504,24,25.0
6.0,0.8,1440,24,0,1,0,423.9017945144096,22,27.272727272727273
6.0,0.8,1440,24,0,1,1,305.63166130722504,24,25.0
6.0,0.8,1440,24,1,0,0,0.0,0,0.0
6.0,0.8,1440,24,1,0,1,0.0,0,0.0
6.0,0.8,1440,24,1,1,0,0.0,0,0.0
6.0,0.8,1440,24,1,1,1,0.0,0,0.0
6.0,1.2,288,6,0,0,0,124.86415260322686,41,14.634146341463415
6.0,1.2,288,6,0,0,1,171.00877709523664,37,16.216216216216218
6.0,1.2,288,6,0,1,0,124.86415260322686,41,14.634146341463415
6.0,1.2,288,6,0,1,1,171.00877709523664,37,16.216216216216218
6.0,1.2,288,6,1,0,0,0.0,0,0.0
6.0,1.2,288,6,1,0,1,0.0,0,0.0
6.0,1.2,288,6,1,1,0,0.0,0,0.0
6.0,1.2,288,6,1,1,1,0.0,0,0.0
6.0,1.2,288,12,0,0,0,137.5311724431713,40,15.0
6.0,1.2,288,12,0,0,1,181.13729439468358,36,16.666666666666668
6.0,1.2,288,12,0,1,0,137.5311724431713,40,15.0
6.0,1.2,288,12,0,1,1,181.13729439468358,36,16.666666666666668
6.0,1.2,288,12,1,0,0,0.0,0,0.0
6.0,1.2,288,12,1,0,1,0.0,0,0.0
6.0,1.2,288,12,1,1,0,0.0,0,0.0
6.0,1.2,288,12,1,1,1,0.0,0,0.0
6.0,1.2,288,24,0,0,0,68.16135117619169,43,16.27906976744186
6.0,1.2,288,24,0,0,1,103.47825761961546,40,17.5
6.0,1.2,288,24,0,1,0,68.16135117619169,43,16.27906976744186
6.0,1.2,288,24,0,1,1,103.47825761961546,40,17.5
6.0,1.2,288,24,1,0,0,0.0,0,0.0
6.0,1.2,288,24,1,0,1,0.0,0,0.0
6.0,1.2,288,24,1,1,0,0.0,0,0.0
6.0,1.2,288,24,1,1,1,0.0,0,0.0
6.0,1.2,576,6,0,0,0,20.671423008233532,33,18.181818181818183
6.0,1.2,576,6,0,0,1,22.632244842457737,32,18.75
6.0,1.2,576,6,0,1,0,20.671423008233532,33,18.181818181818183
6.0,1.2,576,6,0,1,1,22.632244842457737,32,18.75
6.0,1.2,576,6,1,0,0,0.0,0,0.0
6.0,1.2,576,6,1,0,1,0.0,0,0.0
6.0,1.2,576,6,1,1,0,0.0,0,0.0
6.0,1.2,576,6,1,1,1,0.0,0,0.0
6.0,1.2,576,12,0,0,0,16.151126978354007,33,18.181818181818183
6.0,1.2,576,12,0,0,1,30.654876919488053,31,19.35483870967742
6.0,1.2,576,12,0,1,0,16.151126978354007,33,18.181818181818183
6.0,1.2,576,12,0,1,1,30.654876919488053,31,19.35483870967742
6.0,1.2,576,12,1,0,0,0.0,0,0.0
6.0,1.2,576,12,1,0,1,0.0,0,0.0
6.0,1.2,576,12,1,1,0,0.0,0,0.0
6.0,1.2,576,12,1,1,1,0.0,0,0.0
6.0,1.2,576,24,0,0,0,30.98061576024878,34,17.647058823529413
6.0,1.2,576,24,0,0,1,44.28527561348474,32,18.75
6.0,1.2,576,24,0,1,0,30.98061576024878,34,17.647058823529413
6.0,1.2,576,24,0,1,1,44.28527561348474,32,18.75
6.0,1.2,576,24,1,0,0,0.0,0,0.0
6.0,1.2,576,24,1,0,1,0.0,0,0.0
6.0,1.2,576,24,1,1,0,0.0,0,0.0
6.0,1.2,576,24,1,1,1,0.0,0,0.0
6.0,1.2,864,6,0,0,0,221.85350571888844,29,20.689655172413794
6.0,1.2,864,6,0,0,1,185.6068730771922,29,20.689655172413794
6.0,1.2,864,6,0,1,0,221.85350571888844,29,20.689655172413794
6.0,1.2,864,6,0,1,1,185.6068730771922,29,20.689655172413794
6.0,1.2,864,6,1,0,0,0.0,0,0.0
6.0,1.2,864,6,1,0,1,0.0,0,0.0
6.0,1.2,864,6,1,1,0,0.0,0,0.0
6.0,1.2,864,6,1,1,1,0.0,0,0.0
6.0,1.2,864,12,0,0,0,218.07915215421096,29,20.689655172413794
6.0,1.2,864,12,0,0,1,186.0958429273978,29,20.689655172413794
6.0,1.2,864,12,0,1,0,218.07915215421096,29,20.689655172413794
6.0,1.2,864,12,0,1,1,186.0958429273978,29,20.689655172413794
6.0,1.2,864,12,1,0,0,0.0,0,0.0
6.0,1.2,864,12,1,0,1,0.0,0,0.0
6.0,1.2,864,12,1,1,0,0.0,0,0.0
6.0,1.2,864,12,1,1,1,0.0,0,0.0
6.0,1.2,864,24,0,0,0,215.68854357057157,29,20.689655172413794
6.0,1.2,864,24,0,0,1,184.63989135251995,29,20.689655172413794
6.0,1.2,864,24,0,1,0,215.68854357057157,29,20.689655172413794
6.0,1.2,864,24,0,1,1,184.63989135251995,29,20.689655172413794
6.0,1.2,864,24,1,0,0,0.0,0,0.0
6.0,1.2,864,24,1,0,1,0.0,0,0.0
6.0,1.2,864,24,1,1,0,0.0,0,0.0
6.0,1.2,864,24,1,1,1,0.0,0,0.0
6.0,1.2,1440,6,0,0,0,434.23098535548314,21,28.571428571428573
6.0,1.2,1440,6,0,0,1,314.850040128856,23,26.08695652173913
6.0,1.2,1440,6,0,1,0,434.23098535548314,21,28.571428571428573
6.0,1.2,1440,6,0,1,1,314.850040128856,23,26.08695652173913
6.0,1.2,1440,6,1,0,0,0.0,0,0.0
6.0,1.2,1440,6,1,0,1,0.0,0,0.0
6.0,1.2,1440,6,1,1,0,0.0,0,0.0
6.0,1.2,1440,6,1,1,1,0.0,0,0.0
6.0,1.2,1440,12,0,0,0,436.6000675818739,21,28.571428571428573
6.0,1.2,1440,12,0,0,1,317.6321156302487,23,26.08695652173913
6.0,1.2,1440,12,0,1,0,436.6000675818739,21,28.571428571428573
6.0,1.2,1440,12,0,1,1,317.6321156302487,23,26.08695652173913
6.0,1.2,1440,12,1,0,0,0.0,0,0.0
6.0,1.2,1440,12,1,0,1,0.0,0,0.0
6.0,1.2,1440,12,1,1,0,0.0,0,0.0
6.0,1.2,1440,12,1,1,1,0.0,0,0.0
6.0,1.2,1440,24,0,0,0,424.4636996899783,22,27.272727272727273
6.0,1.2,1440,24,0,0,1,306.1941942492203,24,25.0
6.0,1.2,1440,24,0,1,0,424.4636996899783,22,27.272727272727273
6.0,1.2,1440,24,0,1,1,306.1941942492203,24,25.0
6.0,1.2,1440,24,1,0,0,0.0,0,0.0
6.0,1.2,1440,24,1,0,1,0.0,0,0.0
6.0,1.2,1440,24,1,1,0,0.0,0,0.0
6.0,1.2,1440,24,1,1,1,0.0,0,0.0
6.0,1.6,288,6,0,0,0,119.25862533920068,40,15.0
6.0,1.6,288,6,0,0,1,153.40395574166206,37,16.216216216216218
6.0,1.6,288,6,0,1,0,119.25862533920068,40,15.0
6.0,1.6,288,6,0,1,1,153.40395574166206,37,16.216216216216218
6.0,1.6,288,6,1,0,0,0.0,0,0.0
6.0,1.6,288,6,1,0,1,0.0,0,0.0
6.0,1.6,288,6,1,1,0,0.0,0,0.0
6.0,1.6,288,6,1,1,1,0.0,0,0.0
6.0,1.6,288,12,0,0,0,143.3879099890027,39,15.384615384615385
6.0,1.6,288,12,0,0,1,177.54007305831075,36,16.666666666666668
6.0,1.6,288,12,0,1,0,143.3879099890027,39,15.384615384615385
6.0,1.6,288,12,0,1,1,177.54007305831075,36,16.666666666666668
6.0,1.6,288,12,1,0,0,0.0,0,0.0
6.0,1.6,288,12,1,0,1,0.0,0,0.0
6.0,1.6,288,12,1,1,0,0.0,0,0.0
6.0,1.6,288,12,1,1,1,0.0,0,0.0
6.0,1.6,288,24,0,0,0,68.1322379151867,42,16.666666666666668
6.0,1.6,288,24,0,0,1,103.28567650871439,39,17.94871794871795
6.0,1.6,288,24,0,1,0,68.1322379151867,42,16.666666666666668
6.0,1.6,288,24,0,1,1,103.28567650871439,39,17.94871794871795
6.0,1.6,288,24,1,0,0,0.0,0,0.0
6.0,1.6,288,24,1,0,1,0.0,0,0.0
6.0,1.6,288,24,1,1,0,0.0,0,0.0
6.0,1.6,288,24,1,1,1,0.0,0,0.0
6.0,1.6,576,6,0,0,0,20.536918040954795,33,18.181818181818183
6.0,1.6,576,6,0,0,1,22.497739875179004,32,18.75
6.0,1.6,576,6,0,1,0,20.536918040954795,33,18.181818181818183
6.0,1.6,576,6,0,1,1,22.497739875179004,32,18.75
6.0,1.6,576,6,1,0,0,0.0,0,0.0
6.0,1.6,576,6,1,0,1,0.0,0,0.0
6.0,1.6,576,6,1,1,0,0.0,0,0.0
6.0,1.6,576,6,1,1,1,0.0,0,0.0
6.0,1.6,576,12,0,0,0,16.01662201107527,33,18.181818181818183
6.0,1.6,576,12,0,0,1,30.52037195220932,31,19.35483870967742
6.0,1.6,576,12,0,1,0,16.01662201107527,33,18.181818181818183
6.0,1.6,576,12,0,1,1,30.52037195220932,31,19.35483870967742
6.0,1.6,576,12,1,0,0,0.0,0,0.0
6.0,1.6,576,12,1,0,1,0.0,0,0.0
6.0,1.6,576,12,1,1,0,0.0,0,0.0
6.0,1.6,576,12,1,1,1,0.0,0,0.0
6.0,1.6,576,24,0,0,0,30.846110792970045,34,17.647058823529413
6.0,1.6,576,24,0,0,1,44.15077064620601,32,18.75
6.0,1.6,576,24,0,1,0,30.846110792970045,34,17.647058823529413
6.0,1.6,576,24,0,1,1,44.15077064620601,32,18.75
6.0,1.6,576,24,1,0,0,0.0,0,0.0
6.0,1.6,576,24,1,0,1,0.0,0,0.0
6.0,1.6,576,24,1,1,0,0.0,0,0.0
6.0,1.6,576,24,1,1,1,0.0,0,0.0
6.0,1.6,864,6,0,0,0,221.28237402899373,29,20.689655172413794
6.0,1.6,864,6,0,0,1,185.03669794738994,29,20.689655172413794
6.0,1.6,864,6,0,1,0,221.28237402899373,29,20.689655172413794
6.0,1.6,864,6,0,1,1,185.03669794738994,29,20.689655172413794
6.0,1.6,864,6,1,0,0,0.0,0,0.0
6.0,1.6,864,6,1,0,1,0.0,0,0.0
6.0,1.6,864,6,1,1,0,0.0,0,0.0
6.0,1.6,864,6,1,1,1,0.0,0,0.0
6.0,1.6,864,12,0,0,0,216.9326724974502,29,20.689655172413794
6.0,1.6,864,12,0,0,1,184.95031983072948,29,20.689655172413794
6.0,1.6,864,12,0,1,0,216.9326724974502,29,20.689655172413794
6.0,1.6,864,12,0,1,1,184.95031983072948,29,20.689655172413794
6.0,1.6,864,12,1,0,0,0.0,0,0.0
6.0,1.6,864,12,1,0,1,0.0,0,0.0
6.0,1.6,864,12,1,1,0,0.0,0,0.0
6.0,1.6,864,12,1,1,1,0.0,0,0.0
6.0,1.6,864,24,0,0,0,211.1634116830524,29,20.689655172413794
6.0,1.6,864,24,0,0,1,180.1157160250932,29,20.689655172413794
6.0,1.6,864,24,0,1,0,211.1634116830524,29,20.689655172413794
6.0,1.6,864,24,0,1,1,180.1157160250932,29,20.689655172413794
6.0,1.6,864,24,1,0,0,0.0,0,0.0
6.0,1.6,864,24,1,0,1,0.0,0,0.0
6.0,1.6,864,24,1,1,0,0.0,0,0.0
6.0,1.6,864,24,1,1,1,0.0,0,0.0
6.0,1.6,1440,6,0,0,0,432.7811094910206,21,28.571428571428573
6.0,1.6,1440,6,0,0,1,313.99430962665963,23,26.08695652173913
6.0,1.6,1440,6,0,1,0,432.7811094910206,21,28.571428571428573
6.0,1.6,1440,6,0,1,1,313.99430962665963,23,26.08695652173913
6.0,1.6,1440,6,1,0,0,0.0,0,0.0
6.0,1.6,1440,6,1,0,1,0.0,0,0.0
6.0,1.6,1440,6,1,1,0,0.0,0,0.0
6.0,1.6,1440,6,1,1,1,0.0,0,0.0
6.0,1.6,1440,12,0,0,0,435.1501917174113,21,28.571428571428573
6.0,1.6,1440,12,0,0,1,316.7763851280523,23,26.08695652173913
6.0,1.6,1440,12,0,1,0,435.1501917174113,21,28.571428571428573
6.0,1.6,1440,12,0,1,1,316.7763851280523,23,26.08695652173913
6.0,1.6,1440,12,1,0,0,0.0,0,0.0
6.0,1.6,1440,12,1,0,1,0.0,0,0.0
6.0,1.6,1440,12,1,1,0,0.0,0,0.0
6.0,1.6,1440,12,1,1,1,0.0,0,0.0
6.0,1.6,1440,24,0,0,0,423.0138238255157,22,27.272727272727273
6.0,1.6,1440,24,0,0,1,305.3384637470239,24,25.0
6.0,1.6,1440,24,0,1,0,423.0138238255157,22,27.272727272727273
6.0,1.6,1440,24,0,1,1,305.3384637470239,24,25.0
6.0,1.6,1440,24,1,0,0,0.0,0,0.0
6.0,1.6,1440,24,1,0,1,0.0,0,0.0
6.0,1.6,1440,24,1,1,0,0.0,0,0.0
6.0,1.6,1440,24,1,1,1,0.0,0,0.0
8.0,0.5,288,6,0,0,0,688.8902506739835,24,12.5
8.0,0.5,288,6,0,0,1,734.8998224601604,22,13.636363636363637
8.0,0.5,288,6,0,1,0,688.8902506739835,24,12.5
8.0,0.5,288,6,0,1,1,734.8998224601604,22,13.636363636363637
8.0,0.5,288,6,1,0,0,0.0,0,0.0
8.0,0.5,288,6,1,0,1,0.0,0,0.0
8.0,0.5,288,6,1,1,0,0.0,0,0.0
8.0,0.5,288,6,1,1,1,0.0,0,0.0
8.0,0.5,288,12,0,0,0,701.5467956859673,23,13.043478260869565
8.0,0.5,288,12,0,0,1,729.2183059843403,22,13.636363636363637
8.0,0.5,288,12,0,1,0,701.5467956859673,23,13.043478260869565
8.0,0.5,288,12,0,1,1,729.2183059843403,22,13.636363636363637
8.0,0.5,288,12,1,0,0,0.0,0,0.0
8.0,0.5,288,12,1,0,1,0.0,0,0.0
8.0,0.5,288,12,1,1,0,0.0,0,0.0
8.0,0.5,288,12,1,1,1,0.0,0,0.0
8.0,0.5,288,24,0,0,0,512.0459872886456,39,7.6923076923076925
8.0,0.5,288,24,0,0,1,536.1650841722629,37,8.108108108108109
8.0,0.5,288,24,0,1,0,512.0459872886456,39,7.6923076923076925
8.0,0.5,288,24,0,1,1,536.1650841722629,37,8.108108108108109
8.0,0.5,288,24,1,0,0,0.0,0,0.0
8.0,0.5,288,24,1,0,1,0.0,0,0.0
8.0,0.5,288,24,1,1,0,0.0,0,0.0
8.0,0.5,288,24,1,1,1,0.0,0,0.0
8.0,0.5,576,6,0,0,0,579.0266161175634,23,13.043478260869565
8.0,0.5,576,6,0,0,1,577.9023099854645,23,13.043478260869565
8.0,0.5,576,6,0,1,0,579.0266161175634,23,13.043478260869565
8.0,0.5,576,6,0,1,1,577.9023099854645,23,13.043478260869565
8.0,0.5,576,6,1,0,0,0.0,0,0.0
8.0,0.5,576,6,1,0,1,0.0,0,0.0
8.0,0.5,576,6,1,1,0,0.0,0,0.0
8.0,0.5,576,6,1,1,1,0.0,0,0.0
8.0,0.5,576,12,0,0,0,574.0833164622122,23,13.043478260869565
8.0,0.5,576,12,0,0,1,586.2662085319195,22,13.636363636363637
8.0,0.5,576,12,0,1,0,574.0833164622122,23,13.043478260869565
8.0,0.5,576,12,0,1,1,586.2662085319195,22,13.636363636363637
8.0,0.5,576,12,1,0,0,0.0,0,0.0
8.0,0.5,576,12,1,0,1,0.0,0,0.0
8.0,0.5,576,12,1,1,0,0.0,0,0.0
8.0,0.5,576,12,1,1,1,0.0,0,0.0
8.0,0.5,576,24,0,0,0,227.7553301915011,25,16.0
8.0,0.5,576,24,0,0,1,247.45554979377022,23,17.391304347826086
8.0,0.5,576,24,0,1,0,227.7553301915011,25,16.0
8.0,0.5,576,24,0,1,1,247.45554979377022,23,17.391304347826086
8.0,0.5,576,24,1,0,0,0.0,0,0.0
8.0,0.5,576,24,1,0,1,0.0,0,0.0
8.0,0.5,576,24,1,1,0,0.0,0,0.0
8.0,0.5,576,24,1,1,1,0.0,0,0.0
8.0,0.5,864,6,0,0,0,401.6853825531303,22,13.636363636363637
8.0,0.5,864,6,0,0,1,371.6950282741064,22,13.636363636363637
8.0,0.5,864,6,0,1,0,401.6853825531303,22,13.636363636363637
8.0,0.5,864,6,0,1,1,371.6950282741064,22,13.636363636363637
8.0,0.5,864,6,1,0,0,0.0,0,0.0
8.0,0.5,864,6,1,0,1,0.0,0,0.0
8.0,0.5,864,6,1,1,0,0.0,0,0.0
8.0,0.5,864,6,1,1,1,0.0,0,0.0
8.0,0.5,864,12,0,0,0,398.1925462411929,22,13.636363636363637
8.0,0.5,864,12,0,0,1,373.8964793728698,22,13.636363636363637
8.0,0.5,864,12,0,1,0,398.1925462411929,22,13.636363636363637
8.0,0.5,864,12,0,1,1,373.8964793728698,22,13.636363636363637
8.0,0.5,864,12,1,0,0,0.0,0,0.0
8.0,0.5,864,12,1,0,1,0.0,0,0.0
8.0,0.5,864,12,1,1,0,0.0,0,0.0
8.0,0.5,864,12,1,1,1,0.0,0,0.0
8.0,0.5,864,24,0,0,0,396.8485906703989,22,13.636363636363637
8.0,0.5,864,24,0,0,1,370.15718977393317,22,13.636363636363637
8.0,0.5,864,24,0,1,0,396.8485906703989,22,13.636363636363637
8.0,0.5,864,24,0,1,1,370.15718977393317,22,13.636363636363637
8.0,0.5,864,24,1,0,0,0.0,0,0.0
8.0,0.5,864,24,1,0,1,0.0,0,0.0
8.0,0.5,864,24,1,1,0,0.0,0,0.0
8.0,0.5,864,24,1,1,1,0.0,0,0.0
8.0,0.5,1440,6,0,0,0,906.2651408641169,19,15.789473684210526
8.0,0.5,1440,6,0,0,1,483.80063842763496,18,16.666666666666668
8.0,0.5,1440,6,0,1,0,906.2651408641169,19,15.789473684210526
8.0,0.5,1440,6,0,1,1,483.80063842763496,18,16.666666666666668
8.0,0.5,1440,6,1,0,0,0.0,0,0.0
8.0,0.5,1440,6,1,0,1,0.0,0,0.0
8.0,0.5,1440,6,1,1,0,0.0,0,0.0
8.0,0.5,1440,6,1,1,1,0.0,0,0.0
8.0,0.5,1440,12,0,0,0,907.5978811058122,19,15.789473684210526
8.0,0.5,1440,12,0,0,1,487.78506332930425,18,16.666666666666668
8.0,0.5,1440,12,0,1,0,907.5978811058122,19,15.789473684210526
8.0,0.5,1440,12,0,1,1,487.78506332930425,18,16.666666666666668
8.0,0.5,1440,12,1,0,0,0.0,0,0.0
8.0,0.5,1440,12,1,0,1,0.0,0,0.0
8.0,0.5,1440,12,1,1,0,0.0,0,0.0
8.0,0.5,1440,12,1,1,1,0.0,0,0.0
8.0,0.5,1440,24,0,0,0,931.1993361929198,18,16.666666666666668
8.0,0.5,1440,24,0,0,1,493.223546312327,18,16.666666666666668
8.0,0.5,1440,24,0,1,0,931.1993361929198,18,16.666666666666668
8.0,0.5,1440,24,0,1,1,493.223546312327,18,16.666666666666668
8.0,0.5,1440,24,1,0,0,0.0,0,0.0
8.0,0.5,1440,24,1,0,1,0.0,0,0.0
8.0,0.5,1440,24,1,1,0,0.0,0,0.0
8.0,0.5,1440,24,1,1,1,0.0,0,0.0
8.0,0.8,288,6,0,0,0,687.3547220108064,23,13.043478260869565
8.0,0.8,288,6,0,0,1,715.6642387979055,22,13.636363636363637
8.0,0.8,288,6,0,1,0,687.3547220108064,23,13.043478260869565
8.0,0.8,288,6,0,1,1,715.6642387979055,22,13.636363636363637
8.0,0.8,288,6,1,0,0,0.0,0,0.0
8.0,0.8,288,6,1,0,1,0.0,0,0.0
8.0,0.8,288,6,1,1,0,0.0,0,0.0
8.0,0.8,288,6,1,1,1,0.0,0,0.0
8.0,0.8,288,12,0,0,0,689.8927469542696,23,13.043478260869565
8.0,0.8,288,12,0,0,1,714.0701713923041,22,13.636363636363637
8.0,0.8,288,12,0,1,0,689.8927469542696,23,13.043478260869565
8.0,0.8,288,12,0,1,1,714.0701713923041,22,13.636363636363637
8.0,0.8,288,12,1,0,0,0.0,0,0.0
8.0,0.8,288,12,1,0,1,0.0,0,0.0
8.0,0.8,288,12,1,1,0,0.0,0,0.0
8.0,0.8,288,12,1,1,1,0.0,0,0.0
8.0,0.8,288,24,0,0,0,491.32292101761504,39,7.6923076923076925
8.0,0.8,288,24,0,0,1,516.0176812063472,37,8.108108108108109
8.0,0.8,288,24,0,1,0,491.32292101761504,39,7.6923076923076925
8.0,0.8,288,24,0,1,1,516.0176812063472,37,8.108108108108109
8.0,0.8,288,24,1,0,0,0.0,0,0.0
8.0,0.8,288,24,1,0,1,0.0,0,0.0
8.0,0.8,288,24,1,1,0,0.0,0,0.0
8.0,0.8,288,24,1,1,1,0.0,0,0.0
8.0,0.8,576,6,0,0,0,579.1638422322013,23,13.043478260869565
8.0,0.8,576,6,0,0,1,578.0395361001024,23,13.043478260869565
8.0,0.8,576,6,0,1,0,579.1638422322013,23,13.043478260869565
8.0,0.8,576,6,0,1,1,578.0395361001024,23,13.043478260869565
8.0,0.8,576,6,1,0,0,0.0,0,0.0
8.0,0.8,576,6,1,0,1,0.0,0,0.0
8.0,0.8,576,6,1,1,0,0.0,0,0.0
8.0,0.8,576,6,1,1,1,0.0,0,0.0
8.0,0.8,576,12,0,0,0,574.2205425768501,23,13.043478260869565
8.0,0.8,576,12,0,0,1,586.4034346465573,22,13.636363636363637
8.0,0.8,576,12,0,1,0,574.2205425768501,23,13.043478260869565
8.0,0.8,576,12,0,1,1,586.4034346465573,22,13.636363636363637
8.0,0.8,576,12,1,0,0,0.0,0,0.0
8.0,0.8,576,12,1,0,1,0.0,0,0.0
8.0,0.8,576,12,1,1,0,0.0,0,0.0
8.0,0.8,576,12,1,1,1,0.0,0,0.0
8.0,0.8,576,24,0,0,0,227.89255630613897,25,16.0
8.0,0.8,576,24,0,0,1,243.47356910344394,23,17.391304347826086
8.0,0.8,576,24,0,1,0,227.89255630613897,25,16.0
8.0,0.8,576,24,0,1,1,243.47356910344394,23,17.391304347826086
8.0,0.8,576,24,1,0,0,0.0,0,0.0
8.0,0.8,576,24,1,0,1,0.0,0,0.0
8.0,0.8,576,24,1,1,0,0.0,0,0.0
8.0,0.8,576,24,1,1,1,0.0,0,0.0
8.0,0.8,864,6,0,0,0,401.70037753276,22,13.636363636363637
8.0,0.8,864,6,0,0,1,371.7100232537361,22,13.636363636363637
8.0,0.8,864,6,0,1,0,401.70037753276,22,13.636363636363637
8.0,0.8,864,6,0,1,1,371.7100232537361,22,13.636363636363637
8.0,0.8,864,6,1,0,0,0.0,0,0.0
8.0,0.8,864,6,1,0,1,0.0,0,0.0
8.0,0.8,864,6,1,1,0,0.0,0,0.0
8.0,0.8,864,6,1,1,1,0.0,0,0.0
8.0,0.8,864,12,0,0,0,398.2075412208226,22,13.636363636363637
8.0,0.8,864,12,0,0,1,373.91147435249957,22,13.636363636363637
8.0,0.8,864,12,0,1,0,398.2075412208226,22,13.636363636363637
8.0,0.8,864,12,0,1,1,373.91147435249957,22,13.636363636363637
8.0,0.8,864,12,1,0,0,0.0,0,0.0
8.0,0.8,864,12,1,0,1,0.0,0,0.0
8.0,0.8,864,12,1,1,0,0.0,0,0.0
8.0,0.8,864,12,1,1,1,0.0,0,0.0
8.0,0.8,864,24,0,0,0,396.8635856500286,22,13.636363636363637
8.0,0.8,864,24,0,0,1,370.1721847535629,22,13.636363636363637
8.0,0.8,864,24,0,1,0,396.8635856500286,22,13.636363636363637
8.0,0.8,864,24,0,1,1,370.1721847535629,22,13.636363636363637
8.0,0.8,864,24,1,0,0,0.0,0,0.0
8.0,0.8,864,24,1,0,1,0.0,0,0.0
8.0,0.8,864,24,1,1,0,0.0,0,0.0
8.0,0.8,864,24,1,1,1,0.0,0,0.0
8.0,0.8,1440,6,0,0,0,920.0713524149007,18,16.666666666666668
8.0,0.8,1440,6,0,0,1,483.80063842763496,18,16.666666666666668
8.0,0.8,1440,6,0,1,0,920.0713524149007,18,16.666666666666668
8.0,0.8,1440,6,0,1,1,483.80063842763496,18,16.666666666666668
8.0,0.8,1440,6,1,0,0,0.0,0,0.0
8.0,0.8,1440,6,1,0,1,0.0,0,0.0
8.0,0.8,1440,6,1,1,0,0.0,0,0.0
8.0,0.8,1440,6,1,1,1,0.0,0,0.0
8.0,0.8,1440,12,0,0,0,922.3174514781082,18,16.666666666666668
8.0,0.8,1440,12,0,0,1,487.78506332930425,18,16.666666666666668
8.0,0.8,1440,12,0,1,0,922.3174514781082,18,16.666666666666668
8.0,0.8,1440,12,0,1,1,487.78506332930425,18,16.666666666666668
8.0,0.8,1440,12,1,0,0,0.0,0,0.0
8.0,0.8,1440,12,1,0,1,0.0,0,0.0
8.0,0.8,1440,12,1,1,0,0.0,0,0.0
8.0,0.8,1440,12,1,1,1,0.0,0,0.0
8.0,0.8,1440,24,0,0,0,931.1993361929198,18,16.666666666666668
8.0,0.8,1440,24,0,0,1,489.10433950736285,18,16.666666666666668
8.0,0.8,1440,24,0,1,0,931.1993361929198,18,16.666666666666668
8.0,0.8,1440,24,0,1,1,489.10433950736285,18,16.666666666666668
8.0,0.8,1440,24,1,0,0,0.0,0,0.0
8.0,0.8,1440,24,1,0,1,0.0,0,0.0
8.0,0.8,1440,24,1,1,0,0.0,0,0.0
8.0,0.8,1440,24,1,1,1,0.0,0,0.0
8.0,1.2,288,6,0,0,0,683.767752106063,23,13.043478260869565
8.0,1.2,288,6,0,0,1,713.0258597223403,22,13.636363636363637
8.0,1.2,288,6,0,1,0,683.767752106063,23,13.043478260869565
8.0,1.2,288,6,0,1,1,713.0258597223403,22,13.636363636363637
8.0,1.2,288,6,1,0,0,0.0,0,0.0
