time,equity,cash,event
2025-12-24 20:00:00+00:00,76992.12,10165288.72699428,exit
2025-12-24 20:00:00+00:00,77016.21,10168312.81639428,exit
2025-12-25 00:00:00+00:00,77041.73,10171338.339194281,exit
2025-12-25 00:00:00+00:00,77069.13,10174365.736994281,exit
2025-12-25 00:00:00+00:00,77110.27,10177406.880794281,exit
2025-12-25 00:00:00+00:00,77155.14,10180451.75269428,exit
2025-12-25 04:00:00+00:00,77164.73,10183461.33499428,exit
2025-12-25 04:00:00+00:00,77222.32,10186518.93049428,exit
2025-12-25 08:00:00+00:00,77231.9,10189528.51279428,exit
2025-12-25 08:00:00+00:00,77284.8,10192581.40549428,exit
2025-12-25 08:00:00+00:00,77368.84,10195665.45109428,exit
2025-12-25 08:00:00+00:00,77452.89,10198749.496694282,exit
2025-12-25 12:00:00+00:00,77466.98,10201763.587694282,exit
2025-12-25 12:00:00+00:00,77506.28,10204802.884394282,exit
2025-12-25 16:00:00+00:00,77516.8,10207813.405394282,exit
2025-12-25 20:00:00+00:00,77392.61,10210689.220394282,exit
2025-12-25 20:00:00+00:00,77292.11,10213588.721894281,exit
2025-12-25 20:00:00+00:00,77301.7,10216598.30449428,exit
2025-12-25 20:00:00+00:00,77326.47,10219623.07579428,exit
2025-12-26 00:00:00+00:00,77336.05,10222632.65809428,exit
2025-12-26 00:00:00+00:00,77345.63,10225642.24039428,exit
2025-12-26 04:00:00+00:00,77373.85,10228670.455694279,exit
2025-12-26 08:00:00+00:00,77383.43,10231680.037994279,exit
2025-12-26 08:00:00+00:00,77393.01,10234689.620294278,exit
2025-12-26 08:00:00+00:00,77402.59,10237699.202594278,exit
2025-12-26 08:00:00+00:00,77412.18,10240708.784894278,exit
2025-12-26 08:00:00+00:00,77421.76,10243718.367194278,exit
2025-12-26 08:00:00+00:00,77431.34,10246727.949794278,exit
2025-12-26 08:00:00+00:00,77440.94,10249737.550994277,exit
2025-12-26 08:00:00+00:00,77459.3,10252755.910094276,exit
2025-12-26 12:00:00+00:00,77356.52,10255653.132494276,exit
2025-12-26 12:00:00+00:00,77366.11,10258662.714794276,exit
2025-12-26 12:00:00+00:00,77375.69,10261672.297094276,exit
2025-12-26 16:00:00+00:00,77385.27,10264681.879394276,exit
2025-12-26 16:00:00+00:00,77394.85,10267691.461994275,exit
2025-12-27 00:00:00+00:00,77404.44,10270701.044294275,exit
2025-12-27 00:00:00+00:00,77414.02,10273710.626594275,exit
2025-12-27 04:00:00+00:00,77461.52,10276758.124394275,exit
2025-12-27 12:00:00+00:00,77471.1,10279767.706994275,exit
2025-12-27 12:00:00+00:00,77480.68,10282777.289594274,exit
2025-12-27 12:00:00+00:00,77499.43,10285796.036594274,exit
2025-12-27 12:00:00+00:00,77518.17,10288814.783594273,exit
2025-12-27 16:00:00+00:00,77527.76,10291824.365894273,exit
2025-12-27 16:00:00+00:00,77537.34,10294833.948494272,exit
2025-12-27 20:00:00+00:00,77546.92,10297843.531094272,exit
2025-12-27 20:00:00+00:00,77556.5,10300853.113694271,exit
2025-12-27 20:00:00+00:00,77612.11,10303908.72049427,exit
2025-12-27 20:00:00+00:00,77694.85,10306991.45629427,exit
2025-12-28 00:00:00+00:00,77711.72,10310008.33069427,exit
2025-12-28 00:00:00+00:00,77740.82,10313037.42919427,exit
2025-12-28 00:00:00+00:00,77782.76,10316079.37189427,exit
2025-12-28 00:00:00+00:00,77824.71,10319121.31459427,exit
2025-12-28 00:00:00+00:00,77922.37,10322218.975394271,exit
2025-12-28 04:00:00+00:00,77931.95,10325228.55799427,exit
2025-12-28 04:00:00+00:00,77941.53,10328238.14059427,exit
2025-12-28 04:00:00+00:00,77954.97,10331251.57579427,exit
2025-12-28 04:00:00+00:00,77972.28,10334268.89389427,exit
2025-12-28 04:00:00+00:00,78011.72,10337308.33369427,exit
2025-12-28 12:00:00+00:00,78021.31,10340317.91599427,exit
2025-12-28 12:00:00+00:00,78030.89,10343327.49829427,exit
2025-12-28 12:00:00+00:00,78045.98,10346342.59399427,exit
2025-12-28 12:00:00+00:00,78061.08,10349357.689694269,exit
2025-12-28 16:00:00+00:00,78070.66,10352367.271994269,exit
2025-12-28 16:00:00+00:00,78080.25,10355376.854594268,exit
2025-12-28 20:00:00+00:00,78089.83,10358386.437194267,exit
2025-12-28 20:00:00+00:00,78099.41,10361396.019794267,exit
2025-12-29 04:00:00+00:00,78186.94,10364483.551394267,exit
2025-12-29 04:00:00+00:00,78275.58,10367572.193894267,exit
2025-12-29 04:00:00+00:00,78382.11,10370678.719694268,exit
2025-12-29 08:00:00+00:00,78267.87,10373564.475794269,exit
2025-12-29 08:00:00+00:00,78157.67,10376454.28339427,exit
2025-12-29 08:00:00+00:00,78047.48,10379344.09099427,exit
2025-12-29 08:00:00+00:00,77950.3,10382246.91259427,exit
2025-12-29 08:00:00+00:00,77893.27,10385189.87599427,exit
2025-12-29 08:00:00+00:00,77902.85,10388199.45829427,exit
2025-12-29 08:00:00+00:00,77912.43,10391209.04059427,exit
2025-12-29 08:00:00+00:00,77939.01,10394235.616994271,exit
2025-12-29 12:00:00+00:00,77854.25,10397150.86159427,exit
2025-12-29 12:00:00+00:00,77863.83,10400160.44389427,exit
2025-12-29 20:00:00+00:00,77739.31,10403035.920794271,exit
2025-12-30 08:00:00+00:00,77748.89,10406045.50309427,exit
2025-12-30 08:00:00+00:00,77758.48,10409055.08569427,exit
2025-12-30 12:00:00+00:00,77771.91,10412068.52029427,exit
2025-12-30 12:00:00+00:00,77798.95,10415095.55539427,exit
2025-12-30 12:00:00+00:00,77832.73,10418129.33959427,exit
2025-12-30 12:00:00+00:00,77874.95,10421171.560094269,exit
2025-12-30 16:00:00+00:00,77884.53,10424181.142394269,exit
2025-12-30 16:00:00+00:00,77894.12,10427190.724694269,exit
2025-12-30 16:00:00+00:00,77903.7,10430200.306994269,exit
2025-12-30 16:00:00+00:00,77954.64,10433251.253294269,exit
