time,equity,cash,event
2025-11-23 00:00:00+00:00,7615.09,733224.6592547174,exit
2025-11-23 00:00:00+00:00,7621.49,733610.1878384015,exit
2025-11-23 00:00:00+00:00,7627.89,733995.7164220857,exit
2025-11-23 00:00:00+00:00,7635.82,734382.7749081826,exit
2025-11-23 00:00:00+00:00,7649.36,734775.4527042691,exit
2025-11-23 04:00:00+00:00,7652.74,735158.4819844943,exit
2025-11-23 04:00:00+00:00,7657.76,735543.1535731506,exit
2025-11-23 04:00:00+00:00,7663.86,735928.9148075207,exit
2025-11-23 04:00:00+00:00,7671.04,736315.7421870052,exit
2025-11-23 04:00:00+00:00,7678.33,736702.6854749377,exit
2025-11-23 04:00:00+00:00,7690.16,737094.170794667,exit
2025-11-23 08:00:00+00:00,7692.09,737478.5757802837,exit
2025-11-23 08:00:00+00:00,7695.34,737864.2942382095,exit
2025-11-23 08:00:00+00:00,7699.27,738250.6916154458,exit
2025-11-23 08:00:00+00:00,7703.69,738637.5812675086,exit
2025-11-23 08:00:00+00:00,7710.82,739027.1783737468,exit
2025-11-23 12:00:00+00:00,7712.3,739413.1584448629,exit
2025-11-23 12:00:00+00:00,7714.33,739799.7041654465,exit
2025-11-23 16:00:00+00:00,7716.33,740187.2464736458,exit
2025-11-23 16:00:00+00:00,7720.84,740577.2951849056,exit
2025-11-23 16:00:00+00:00,7729.51,740971.5065069275,exit
2025-11-24 00:00:00+00:00,7730.75,741359.2165557152,exit
2025-11-24 00:00:00+00:00,7734.21,741749.1524721141,exit
2025-11-24 08:00:00+00:00,7739.61,742140.2701717673,exit
2025-11-24 08:00:00+00:00,7743.16,742530.5308653755,exit
2025-11-24 08:00:00+00:00,7747.2,742921.2812502931,exit
2025-11-24 08:00:00+00:00,7751.9,743312.6902802696,exit
2025-11-24 12:00:00+00:00,7755.57,743703.0692299012,exit
2025-11-24 12:00:00+00:00,7759.23,744093.4481795328,exit
2025-11-24 20:00:00+00:00,7784.64,744504.5681424919,exit
2025-11-24 20:00:00+00:00,7810.04,744915.688105451,exit
2025-11-24 20:00:00+00:00,7818.15,745311.7574787262,exit
2025-11-24 20:00:00+00:00,7835.6,745717.1714141527,exit
2025-11-24 20:00:00+00:00,7855.28,746124.8160518231,exit
2025-11-24 20:00:00+00:00,7881.93,746539.4265032121,exit
2025-11-24 20:00:00+00:00,7908.58,746954.0369546011,exit
2025-11-25 00:00:00+00:00,7910.45,747343.8716667977,exit
2025-11-25 00:00:00+00:00,7912.52,747733.9015625309,exit
2025-11-25 00:00:00+00:00,7914.91,748124.2493928861,exit
2025-11-25 00:00:00+00:00,7920.24,748517.544801134,exit
2025-11-25 00:00:00+00:00,7926.33,748911.5990236918,exit
2025-11-25 00:00:00+00:00,7932.64,749305.8693409225,exit
2025-11-25 00:00:00+00:00,7940.67,749701.8615486135,exit
2025-11-25 16:00:00+00:00,7942.63,750100.8488789346,exit
2025-11-25 20:00:00+00:00,7975.9,750531.1573232989,exit
2025-11-26 00:00:00+00:00,7982.97,750933.65542437,exit
2025-11-26 00:00:00+00:00,7990.9,751338.7200480027,exit
2025-11-26 00:00:00+00:00,7999.34,751744.2884724896,exit
2025-11-26 00:00:00+00:00,8007.78,752149.8568969765,exit
2025-11-26 04:00:00+00:00,8009.05,752549.9257948878,exit
2025-11-26 04:00:00+00:00,8010.33,752949.9946927992,exit
2025-11-26 04:00:00+00:00,8011.6,753350.06363059,exit
2025-11-26 04:00:00+00:00,8012.87,753750.1325683808,exit
2025-11-26 04:00:00+00:00,8015.12,754151.1770387611,exit
2025-11-26 04:00:00+00:00,8019.86,754554.7061222931,exit
2025-11-26 08:00:00+00:00,8026.19,754961.4243575056,exit
2025-11-26 08:00:00+00:00,8032.52,755368.1425927181,exit
2025-11-26 12:00:00+00:00,8033.8,755770.41626042,exit
2025-11-26 20:00:00+00:00,8042.84,756180.4505032693,exit
2025-11-26 20:00:00+00:00,8053.04,756591.6463021258,exit
2025-11-26 20:00:00+00:00,8065.59,757005.1913577309,exit
2025-11-26 20:00:00+00:00,8079.43,757420.0248033836,exit
2025-11-26 20:00:00+00:00,8094.47,757836.7558666118,exit
2025-11-27 00:00:00+00:00,8095.76,758239.7287318861,exit
2025-11-27 00:00:00+00:00,8097.04,758642.7015971604,exit
2025-11-27 00:00:00+00:00,8099.19,759046.5430363494,exit
2025-11-27 00:00:00+00:00,8101.34,759450.3844755383,exit
2025-11-27 04:00:00+00:00,8102.64,759856.4009490849,exit
2025-11-27 04:00:00+00:00,8103.93,760262.4174226315,exit
2025-11-27 04:00:00+00:00,8105.22,760668.4339366505,exit
2025-11-27 04:00:00+00:00,8106.55,761074.4826666797,exit
2025-11-27 04:00:00+00:00,8111.15,761483.8043976381,exit
2025-11-27 20:00:00+00:00,8112.44,761890.6570581802,exit
2025-11-27 20:00:00+00:00,8114.65,762298.4270487115,exit
2025-11-27 20:00:00+00:00,8119.28,762708.6145661295,exit
2025-11-28 00:00:00+00:00,8120.58,763115.4672672274,exit
2025-11-28 00:00:00+00:00,8124.39,763524.8360050729,exit
2025-11-28 00:00:00+00:00,8128.2,763934.2047429185,exit
2025-11-28 12:00:00+00:00,8133.57,764345.1295228979,exit
2025-11-28 12:00:00+00:00,8140.17,764758.1360310024,exit
2025-11-28 12:00:00+00:00,8146.76,765171.1425391069,exit
2025-11-28 12:00:00+00:00,8154.46,765585.251841035,exit
2025-11-28 16:00:00+00:00,8130.56,765963.0367858263,exit
2025-11-28 16:00:00+00:00,8110.93,766345.1039851959,exit
2025-11-28 16:00:00+00:00,8112.22,766748.0768906391,exit
2025-11-28 16:00:00+00:00,8113.51,767154.9295511813,exit
2025-11-28 16:00:00+00:00,8115.3,767563.1222941406,exit
2025-11-28 16:00:00+00:00,8122.42,767976.6587203828,exit
2025-11-28 16:00:00+00:00,8129.72,768390.3638474601,exit
2025-11-28 16:00:00+00:00,8138.46,768805.520143104,exit
2025-11-28 16:00:00+00:00,8155.22,769228.6863755332,exit
2025-11-28 16:00:00+00:00,8172.0,769651.8726846216,exit
2025-11-28 16:00:00+00:00,8154.93,770042.5257872127,exit
2025-11-28 16:00:00+00:00,8139.37,770434.6963535694,exit
2025-11-29 04:00:00+00:00,8122.45,770825.4984789467,exit
2025-11-29 04:00:00+00:00,8107.68,771218.4457577743,exit
2025-11-29 12:00:00+00:00,8112.06,771628.2135724737,exit
2025-11-29 16:00:00+00:00,8092.88,772014.4200758167,exit
2025-11-29 20:00:00+00:00,8094.18,772421.0987444083,exit
2025-11-30 00:00:00+00:00,8095.47,772827.9972737627,exit
2025-11-30 00:00:00+00:00,8096.77,773234.8958031171,exit
2025-11-30 04:00:00+00:00,8098.06,773640.8973559892,exit
2025-11-30 04:00:00+00:00,8099.35,774046.8989088613,exit
2025-11-30 04:00:00+00:00,8100.65,774452.9004617335,exit
2025-11-30 04:00:00+00:00,8101.94,774858.9020550766,exit
2025-11-30 04:00:00+00:00,8104.56,775266.2343716625,exit
2025-11-30 04:00:00+00:00,8107.77,775674.1501975005,exit
2025-11-30 04:00:00+00:00,8109.06,776080.8288255538,exit
2025-11-30 04:00:00+00:00,8111.19,776488.3367472297,exit
2025-11-30 08:00:00+00:00,8112.48,776895.2353171444,exit
2025-11-30 12:00:00+00:00,8113.78,777302.0901468005,exit
2025-11-30 12:00:00+00:00,8115.08,777708.9450170125,exit
2025-11-30 12:00:00+00:00,8116.37,778115.7998872246,exit
2025-11-30 12:00:00+00:00,8117.67,778522.6547574366,exit
2025-11-30 16:00:00+00:00,8121.02,778930.718261542,exit
2025-11-30 16:00:00+00:00,8122.32,779337.3969301337,exit
2025-11-30 16:00:00+00:00,8127.41,779748.1142399809,exit
2025-11-30 16:00:00+00:00,8132.5,780158.8315498282,exit
2025-11-30 20:00:00+00:00,8133.95,780566.1667722444,exit
2025-11-30 20:00:00+00:00,8135.74,780973.8407042717,exit
2025-11-30 20:00:00+00:00,8138.2,781382.1827202054,exit
2025-11-30 20:00:00+00:00,8146.2,781796.064190784,exit
2025-12-01 00:00:00+00:00,8346.2,781996.064190784,deposit
2025-12-01 00:00:00+00:00,8304.98,782327.4015157794,exit
2025-12-01 00:00:00+00:00,8289.08,782716.3388599369,exit
2025-12-01 00:00:00+00:00,8274.22,783106.8622142007,exit
2025-12-01 00:00:00+00:00,8263.49,783502.7561349835,exit
2025-12-01 00:00:00+00:00,8264.79,783910.6800588173,exit
2025-12-01 00:00:00+00:00,8266.42,784318.9349754677,exit
2025-12-01 00:00:00+00:00,8269.85,784728.9920138192,exit
2025-12-01 00:00:00+00:00,8273.28,785139.0490521706,exit
2025-12-01 12:00:00+00:00,8274.6,785554.0344116932,exit
2025-12-01 12:00:00+00:00,8275.92,785969.0198125823,exit
2025-12-01 12:00:00+00:00,8277.25,786384.0052134714,exit
